Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month_Num
6503,CA-2014-129147,2014-11-02,2014-11-06,Standard Class,LC-17050,Consumer,United States,Medina,Ohio,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,50.232,7,0.4,-10.0464,2014,November,11
6504,CA-2014-129147,2014-11-02,2014-11-06,Standard Class,LC-17050,Consumer,United States,Medina,Ohio,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,19.242,3,0.7,-13.4694,2014,November,11
6507,US-2016-128909,2016-10-09,2016-10-11,Second Class,SP-20545,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,19.136,4,0.2,5.98,2016,October,10
6508,US-2016-128909,2016-10-09,2016-10-11,Second Class,SP-20545,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.832,4,0.2,-24.9624,2016,October,10
6512,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,FC-14245,Home Office,United States,San Francisco,California,West,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88,6,0.0,8.1192,2017,March,3
6513,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,FC-14245,Home Office,United States,San Francisco,California,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,11.52,4,0.0,5.6448,2017,March,3
6514,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,FC-14245,Home Office,United States,San Francisco,California,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,286.93,7,0.0,140.5957,2017,March,3
6515,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,FC-14245,Home Office,United States,San Francisco,California,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,206.384,2,0.2,23.2182,2017,March,3
6532,US-2017-107384,2017-12-04,2017-12-08,Standard Class,TP-21130,Consumer,United States,Rochester,Minnesota,Central,OFF-AR-10001315,Office Supplies,Art,Newell 310,8.8,5,0.0,2.552,2017,December,12
6533,US-2017-107384,2017-12-04,2017-12-08,Standard Class,TP-21130,Consumer,United States,Rochester,Minnesota,Central,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,142.8,1,0.0,29.988,2017,December,12
6534,US-2017-107384,2017-12-04,2017-12-08,Standard Class,TP-21130,Consumer,United States,Rochester,Minnesota,Central,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,399.95,5,0.0,143.982,2017,December,12
6548,CA-2014-113880,2014-03-01,2014-03-05,Standard Class,VF-21715,Home Office,United States,Elmhurst,Illinois,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.116,6,0.3,-172.1172,2014,March,3
6549,CA-2014-113880,2014-03-01,2014-03-05,Standard Class,VF-21715,Home Office,United States,Elmhurst,Illinois,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784,2014,March,3
6551,CA-2015-126739,2015-11-01,2015-11-03,Second Class,JH-16180,Consumer,United States,New York City,New York,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,327.564,4,0.1,21.8376,2015,November,11
6559,CA-2015-166947,2015-06-05,2015-06-10,Standard Class,EB-13750,Corporate,United States,Buffalo,New York,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,1522.638,9,0.1,169.182,2015,June,6
6563,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,CT-11995,Consumer,United States,Lawrence,Massachusetts,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,3,0.0,7.9086,2014,May,5
6564,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,CT-11995,Consumer,United States,Lawrence,Massachusetts,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,194.25,2,0.3,-38.85,2014,May,5
6565,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,CT-11995,Consumer,United States,Lawrence,Massachusetts,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3,0.0,2.5056,2014,May,5
6566,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,CT-11995,Consumer,United States,Lawrence,Massachusetts,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0.0,244.2496,2014,May,5
6567,CA-2017-131282,2017-02-05,2017-02-08,Second Class,CB-12025,Consumer,United States,Waco,Texas,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,243.992,4,0.8,-426.986,2017,February,2
6568,CA-2017-131282,2017-02-05,2017-02-08,Second Class,CB-12025,Consumer,United States,Waco,Texas,Central,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,7.12,5,0.2,0.712,2017,February,2
6576,CA-2017-123085,2017-03-03,2017-03-08,Standard Class,EJ-13720,Consumer,United States,Los Angeles,California,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8,0.0,440.7648,2017,March,3
6577,CA-2017-123085,2017-03-03,2017-03-08,Standard Class,EJ-13720,Consumer,United States,Los Angeles,California,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352,2017,March,3
6578,CA-2015-153752,2015-12-06,2015-12-11,Second Class,RO-19780,Consumer,United States,Arlington,Virginia,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,173.94,6,0.0,50.4426,2015,December,12
6583,CA-2016-148516,2016-08-07,2016-08-11,Standard Class,DW-13585,Corporate,United States,Edmonds,Washington,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,86.3856,2016,August,8
6595,CA-2015-146290,2015-05-04,2015-05-11,Standard Class,SV-20815,Corporate,United States,Indianapolis,Indiana,Central,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,125.93,7,0.0,35.2604,2015,May,5
6598,CA-2014-169257,2014-06-06,2014-06-12,Standard Class,SV-20785,Consumer,United States,Jacksonville,Florida,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1.365,1,0.7,-0.91,2014,June,6
6599,CA-2014-169257,2014-06-06,2014-06-12,Standard Class,SV-20785,Consumer,United States,Jacksonville,Florida,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,62.016,2,0.2,22.4808,2014,June,6
6600,CA-2014-154095,2014-12-02,2014-12-07,Standard Class,ON-18715,Corporate,United States,Clinton,Maryland,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,0.0,23.6808,2014,December,12
6601,CA-2014-154095,2014-12-02,2014-12-07,Standard Class,ON-18715,Corporate,United States,Clinton,Maryland,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,146.82,3,0.0,73.41,2014,December,12
6602,CA-2014-154095,2014-12-02,2014-12-07,Standard Class,ON-18715,Corporate,United States,Clinton,Maryland,East,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",239.84,8,0.0,64.7568,2014,December,12
6603,CA-2014-154095,2014-12-02,2014-12-07,Standard Class,ON-18715,Corporate,United States,Clinton,Maryland,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,15.66,6,0.0,7.2036,2014,December,12
6610,US-2015-118906,2015-03-10,2015-03-10,Same Day,KB-16585,Corporate,United States,Clinton,Maryland,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,89.82,6,0.0,25.1496,2015,March,3
6623,CA-2014-130449,2014-09-06,2014-09-09,First Class,VP-21760,Corporate,United States,San Francisco,California,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,6,0.0,12.1452,2014,September,9
6624,CA-2014-130449,2014-09-06,2014-09-09,First Class,VP-21760,Corporate,United States,San Francisco,California,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,58.48,8,0.0,27.4856,2014,September,9
6630,CA-2015-125696,2015-10-02,2015-10-06,Standard Class,NP-18685,Home Office,United States,Wilson,North Carolina,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,7.38,5,0.7,-5.412,2015,October,10
6633,US-2016-146857,2016-05-06,2016-05-08,Second Class,BE-11455,Home Office,United States,Springfield,Missouri,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48,1,0.0,15.2544,2016,May,5
6635,CA-2017-144498,2017-05-06,2017-05-06,Same Day,MB-18085,Consumer,United States,Charlotte,North Carolina,South,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,68.541,11,0.7,-52.5481,2017,May,5
6636,CA-2017-144498,2017-05-06,2017-05-06,Same Day,MB-18085,Consumer,United States,Charlotte,North Carolina,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,627.168,4,0.2,70.5564,2017,May,5
6637,CA-2017-144498,2017-05-06,2017-05-06,Same Day,MB-18085,Consumer,United States,Charlotte,North Carolina,South,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,5,0.2,39.689,2017,May,5
6641,CA-2017-128328,2017-08-05,2017-08-09,Standard Class,PO-18865,Consumer,United States,Indianapolis,Indiana,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,125.88,6,0.0,60.4224,2017,August,8
6642,CA-2017-128328,2017-08-05,2017-08-09,Standard Class,PO-18865,Consumer,United States,Indianapolis,Indiana,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,79.78,2,0.0,29.5186,2017,August,8
6643,CA-2017-128328,2017-08-05,2017-08-09,Standard Class,PO-18865,Consumer,United States,Indianapolis,Indiana,Central,OFF-LA-10003498,Office Supplies,Labels,Avery 475,133.2,9,0.0,66.6,2017,August,8
6649,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,Corporate,United States,Arlington,Texas,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,7,0.8,-68.1856,2017,September,9
6650,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,Corporate,United States,Arlington,Texas,Central,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,319.984,2,0.2,107.9946,2017,September,9
6651,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,Corporate,United States,Arlington,Texas,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,5,0.2,15.498,2017,September,9
6652,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,Corporate,United States,Arlington,Texas,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,2,0.6,-11.6512,2017,September,9
6653,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,Corporate,United States,Arlington,Texas,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,20.736,4,0.2,7.2576,2017,September,9
6654,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,Corporate,United States,Arlington,Texas,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",213.43,5,0.3,-39.637,2017,September,9
6661,CA-2015-129322,2015-08-08,2015-08-10,Second Class,DB-13405,Consumer,United States,Lawrence,Massachusetts,East,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66,2,0.0,11.898,2015,August,8
6662,CA-2015-129322,2015-08-08,2015-08-10,Second Class,DB-13405,Consumer,United States,Lawrence,Massachusetts,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2,0.0,33.0368,2015,August,8
6663,CA-2015-129322,2015-08-08,2015-08-10,Second Class,DB-13405,Consumer,United States,Lawrence,Massachusetts,East,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,447.86,7,0.0,210.4942,2015,August,8
6674,CA-2015-135510,2015-09-05,2015-09-12,Standard Class,TW-21025,Home Office,United States,Charlottesville,Virginia,South,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,67.96,4,0.0,12.2328,2015,September,9
6680,CA-2017-145037,2017-09-02,2017-09-07,Second Class,TB-21055,Consumer,United States,Meriden,Connecticut,East,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,10.9,1,0.0,2.834,2017,September,9
6681,CA-2017-145037,2017-09-02,2017-09-07,Second Class,TB-21055,Consumer,United States,Meriden,Connecticut,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,79.92,4,0.0,37.5624,2017,September,9
6682,CA-2017-145037,2017-09-02,2017-09-07,Second Class,TB-21055,Consumer,United States,Meriden,Connecticut,East,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,146.82,3,0.0,73.41,2017,September,9
6683,CA-2017-154466,2017-01-01,2017-01-02,First Class,DP-13390,Home Office,United States,Franklin,Wisconsin,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.6,2,0.0,1.728,2017,January,1
6684,CA-2014-109134,2014-11-05,2014-11-10,Standard Class,DE-13255,Home Office,United States,Los Angeles,California,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,20.04,6,0.0,8.8176,2014,November,11
6690,CA-2017-104108,2017-12-02,2017-12-09,Standard Class,RP-19855,Corporate,United States,Houston,Texas,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,12.16,5,0.2,2.128,2017,December,12
6696,US-2016-155103,2016-12-02,2016-12-07,Standard Class,JF-15190,Consumer,United States,New York City,New York,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,415.176,3,0.2,134.9322,2016,December,12
6697,US-2016-155103,2016-12-02,2016-12-07,Standard Class,JF-15190,Consumer,United States,New York City,New York,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,3,0.2,11.4504,2016,December,12
6698,US-2016-155103,2016-12-02,2016-12-07,Standard Class,JF-15190,Consumer,United States,New York City,New York,East,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,54.96,1,0.0,26.9304,2016,December,12
6711,CA-2016-149503,2016-12-09,2016-12-12,First Class,SP-20650,Corporate,United States,Stockton,California,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",273.92,8,0.2,99.296,2016,December,12
6724,US-2017-166394,2017-09-04,2017-09-06,Second Class,VM-21835,Consumer,United States,Nashua,New Hampshire,East,OFF-FA-10001843,Office Supplies,Fasteners,Staples,14.82,6,0.0,6.9654,2017,September,9
6729,CA-2016-165827,2016-11-04,2016-11-09,Standard Class,MF-17665,Corporate,United States,Miami,Florida,South,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,50.496,6,0.2,8.2056,2016,November,11
6733,CA-2014-120096,2014-07-04,2014-07-07,First Class,KE-16420,Corporate,United States,Aurora,Colorado,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,177.536,4,0.2,62.1376,2014,July,7
6734,CA-2014-120096,2014-07-04,2014-07-07,First Class,KE-16420,Corporate,United States,Aurora,Colorado,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,32.432,2,0.2,3.2432,2014,July,7
6743,US-2017-101784,2017-07-06,2017-07-11,Standard Class,PO-18850,Consumer,United States,Los Angeles,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",122.136,3,0.2,-13.7403,2017,July,7
6760,CA-2017-165715,2017-12-02,2017-12-08,Standard Class,BG-11035,Consumer,United States,Greensboro,North Carolina,South,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,32.776,1,0.2,2.4582,2017,December,12
6763,CA-2016-144764,2016-09-02,2016-09-08,Standard Class,RL-19615,Consumer,United States,Chicago,Illinois,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,29.24,5,0.2,9.8685,2016,September,9
6764,CA-2016-144764,2016-09-02,2016-09-08,Standard Class,RL-19615,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2,0.2,-8.3524,2016,September,9
6765,CA-2016-144764,2016-09-02,2016-09-08,Standard Class,RL-19615,Consumer,United States,Chicago,Illinois,Central,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,1362.9,3,0.3,-19.47,2016,September,9
6773,CA-2016-119018,2016-11-04,2016-11-08,Standard Class,CW-11905,Home Office,United States,Los Angeles,California,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956,2016,November,11
6774,CA-2016-119018,2016-11-04,2016-11-08,Standard Class,CW-11905,Home Office,United States,Los Angeles,California,West,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,4.176,1,0.2,1.305,2016,November,11
6775,CA-2016-119018,2016-11-04,2016-11-08,Standard Class,CW-11905,Home Office,United States,Los Angeles,California,West,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,38.88,6,0.0,18.6624,2016,November,11
6777,US-2016-152373,2016-09-05,2016-09-11,Standard Class,PT-19090,Consumer,United States,San Antonio,Texas,Central,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",93.456,3,0.2,-17.523,2016,September,9
6779,US-2016-147711,2016-09-03,2016-09-08,Second Class,HF-14995,Consumer,United States,Baltimore,Maryland,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94,3,0.0,31.0446,2016,September,9
6780,US-2016-147711,2016-09-03,2016-09-08,Second Class,HF-14995,Consumer,United States,Baltimore,Maryland,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.2804,2016,September,9
6781,US-2016-147711,2016-09-03,2016-09-08,Second Class,HF-14995,Consumer,United States,Baltimore,Maryland,East,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2,0.0,5.8696,2016,September,9
6782,US-2016-147711,2016-09-03,2016-09-08,Second Class,HF-14995,Consumer,United States,Baltimore,Maryland,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,58.48,8,0.0,27.4856,2016,September,9
6790,CA-2015-161445,2015-09-07,2015-09-09,Second Class,CC-12610,Corporate,United States,Durham,North Carolina,South,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,140.736,4,0.2,12.3144,2015,September,9
6805,CA-2014-152233,2014-10-05,2014-10-06,First Class,KH-16510,Consumer,United States,Pomona,California,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,99.98,2,0.0,34.993,2014,October,10
6823,US-2017-115609,2017-11-02,2017-11-07,Standard Class,CS-12505,Consumer,United States,Los Angeles,California,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0.0,43.706,2017,November,11
6826,CA-2016-118689,2016-10-02,2016-10-09,Standard Class,TC-20980,Corporate,United States,Lafayette,Indiana,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0.0,4.872,2016,October,10
6827,CA-2016-118689,2016-10-02,2016-10-09,Standard Class,TC-20980,Corporate,United States,Lafayette,Indiana,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17499.95,5,0.0,8399.976,2016,October,10
6828,CA-2016-118689,2016-10-02,2016-10-09,Standard Class,TC-20980,Corporate,United States,Lafayette,Indiana,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0.0,331.191,2016,October,10
